feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,labels
-0.37580588,0.22005369,-0.21481572,0.15727828,-0.1554996,0.12736037,-0.13909483,-0.34572503,0.23041992,-0.19310737,0.12231027,-0.18373728,0.15667313,-0.120762326,-0.33386788,0.2160643,-0.17675014,0.16487195,-0.17523192,0.14654253,-0.14545637,0.05558947,0.036730092,0.05663254,0.19340909,0
-0.37083426,0.21880196,-0.21495304,0.16034465,-0.15562277,0.12842965,-0.13948229,-0.3414064,0.22765243,-0.19430204,0.123249404,-0.18577418,0.1579479,-0.12337026,-0.33294776,0.21309607,-0.17484397,0.16194828,-0.1738055,0.14548218,-0.14450109,0.054423653,0.03477704,0.06300126,0.19326231,0
-0.37567857,0.22068524,-0.21473601,0.15821114,-0.15394105,0.1274555,-0.13851568,-0.34604836,0.23085985,-0.1920622,0.120991625,-0.18432298,0.1573512,-0.12217556,-0.3365829,0.21625292,-0.17644523,0.16389436,-0.17494078,0.14678958,-0.14580557,0.056421712,0.03676117,0.05890803,0.1933079,0
-0.37676364,0.22102723,-0.21629795,0.1595445,-0.15467854,0.12786418,-0.13894972,-0.34285244,0.23203583,-0.19415131,0.123650126,-0.18519555,0.15674886,-0.1222349,-0.3359147,0.21520782,-0.17799968,0.16488491,-0.17468138,0.14662305,-0.14473331,0.057110354,0.03551271,0.0573159,0.18899855,0
-0.37791148,0.2209275,-0.2161189,0.15727404,-0.1543122,0.12587513,-0.13856573,-0.34787926,0.2343327,-0.19241092,0.12218443,-0.1827294,0.15665479,-0.12058541,-0.33802858,0.22193518,-0.1814978,0.16828428,-0.17307916,0.14728826,-0.14649656,0.058227584,0.039863978,0.060641095,0.19721702,0
-0.3741917,0.21998987,-0.2172562,0.16014819,-0.1482445,0.12573788,-0.13520983,-0.34726417,0.22543934,-0.19362716,0.11979794,-0.18411414,0.15555161,-0.124112494,-0.34314537,0.22089677,-0.175337,0.1617559,-0.17860796,0.14277549,-0.14445832,0.05110261,0.0309523,0.06687226,0.1911537,0
-0.376403,0.22159445,-0.21654852,0.15972222,-0.15530151,0.12864313,-0.14047629,-0.34610015,0.23222017,-0.19593835,0.1242257,-0.18684167,0.1591116,-0.123084925,-0.33560064,0.21536821,-0.17662902,0.16528407,-0.17431909,0.14525743,-0.14522427,0.056438137,0.036485735,0.057227477,0.19114399,0
-0.3770725,0.22070205,-0.21676278,0.15838496,-0.15437166,0.12779135,-0.13918678,-0.34692454,0.23120159,-0.19384615,0.12194104,-0.18393724,0.15652135,-0.121968575,-0.33528066,0.21712145,-0.17778148,0.16554236,-0.1733013,0.14678442,-0.14501733,0.056361675,0.03636263,0.0569838,0.18985432,0
-0.37529767,0.22032094,-0.21575859,0.15998928,-0.1543395,0.12824166,-0.13914011,-0.34380484,0.2305778,-0.19508265,0.12341306,-0.18548776,0.1575459,-0.123508155,-0.33513296,0.2142978,-0.17553206,0.1637353,-0.17375158,0.14615302,-0.14484859,0.054962754,0.034382705,0.05958149,0.19096106,0
-0.37164655,0.21978296,-0.21532692,0.161054,-0.15479626,0.12910804,-0.13919242,-0.34232348,0.22909905,-0.19404608,0.12521853,-0.1874653,0.15761079,-0.123978704,-0.33423683,0.21367173,-0.17548384,0.16172998,-0.17536579,0.14580847,-0.14492905,0.053287573,0.034808528,0.06190236,0.1924681,0
-0.3754583,0.221788,-0.21606773,0.16053194,-0.15560316,0.12875459,-0.1398839,-0.34553397,0.23180291,-0.19660115,0.12569985,-0.18662935,0.15758461,-0.12269299,-0.33164644,0.21350619,-0.17421041,0.16275825,-0.17549461,0.14397325,-0.14439449,0.054094374,0.03509481,0.05608383,0.19060126,0
-0.3727606,0.21807393,-0.21472952,0.16071312,-0.15305802,0.12804216,-0.13844918,-0.3444613,0.22737475,-0.19543985,0.12305509,-0.18589139,0.1556946,-0.12354372,-0.33659467,0.21394917,-0.17457472,0.16107388,-0.1758352,0.14427453,-0.14487389,0.054732,0.035005968,0.06304684,0.19142258,0
-0.38192427,0.21963567,-0.21326077,0.15653813,-0.1543738,0.12399161,-0.13495807,-0.35020608,0.23654509,-0.191373,0.12044523,-0.18095246,0.15626237,-0.11886586,-0.3328129,0.22459935,-0.18152557,0.16944794,-0.17479444,0.14249648,-0.14296347,0.050209846,0.03894748,0.060437605,0.1893749,0
-0.37649247,0.22102387,-0.2182619,0.15997162,-0.15621188,0.12884402,-0.13973983,-0.34682208,0.23155418,-0.19611754,0.12302484,-0.18608789,0.15719144,-0.1231955,-0.32993275,0.21194427,-0.1732233,0.16034696,-0.17244391,0.14278693,-0.14239386,0.05402228,0.03347015,0.057423435,0.18574268,0
-0.37954807,0.21887016,-0.21506664,0.15822563,-0.15508041,0.12652841,-0.13892682,-0.34801596,0.23115063,-0.19364975,0.12272238,-0.18351087,0.1565277,-0.12198924,-0.33597094,0.21401262,-0.17491148,0.16364649,-0.1715706,0.14458613,-0.143376,0.05539833,0.035146046,0.05830379,0.19048688,0
-0.38083696,0.2197636,-0.21762006,0.1609513,-0.15451306,0.12620805,-0.13759725,-0.35065317,0.23548344,-0.19417945,0.123840936,-0.18329057,0.15688317,-0.122300595,-0.33751157,0.21582714,-0.17809126,0.1653073,-0.1704973,0.142994,-0.14309123,0.051972806,0.03460123,0.0605542,0.19036734,0
-0.3714351,0.22232135,-0.21405268,0.1617236,-0.16240656,0.1304107,-0.14549623,-0.3311901,0.2418146,-0.19929099,0.12767926,-0.1917206,0.16284698,-0.11901705,-0.31146967,0.2228115,-0.18161482,0.16732359,-0.18286298,0.14283405,-0.14428103,0.05129888,0.043620806,0.063865416,0.18655354,0
-0.37894934,0.22224486,-0.21696411,0.15952414,-0.15731408,0.12777552,-0.1407709,-0.34800643,0.2330449,-0.1958662,0.12393492,-0.18531603,0.15771796,-0.12268255,-0.3320479,0.21207553,-0.17204696,0.16095337,-0.17117064,0.14372559,-0.14158642,0.054155875,0.03409661,0.057075366,0.19009578,0
-0.37850022,0.2262008,-0.21345864,0.15278803,-0.14625461,0.12724891,-0.13567737,-0.3500501,0.22682175,-0.18782933,0.11797739,-0.18061623,0.15548173,-0.124269836,-0.3395044,0.22286603,-0.17594703,0.1542071,-0.18784906,0.14464931,-0.14300665,0.056175996,0.031980272,0.061192647,0.19290653,0
-0.373261,0.21909346,-0.21545851,0.1589422,-0.15412743,0.12632146,-0.13828652,-0.34162876,0.2301812,-0.19324581,0.12328402,-0.18280858,0.15696198,-0.12046415,-0.3371712,0.21624278,-0.17912702,0.16601175,-0.17336701,0.14641017,-0.14577922,0.056190595,0.036529873,0.061105676,0.1970487,0
-0.38124874,0.22310217,-0.21724394,0.15999992,-0.15839884,0.12762505,-0.13963595,-0.3470407,0.24008991,-0.19411638,0.12419822,-0.1856606,0.15903743,-0.12173573,-0.3272364,0.22021404,-0.17798416,0.16480966,-0.17251457,0.13987075,-0.13987619,0.050864063,0.03974058,0.06244307,0.1930835,0
-0.37676418,0.22458257,-0.21801202,0.16286875,-0.1552902,0.13206571,-0.14084576,-0.3458025,0.23239352,-0.19776331,0.12562507,-0.19043134,0.15887468,-0.1278056,-0.3333084,0.21866195,-0.1742134,0.16284658,-0.1775466,0.14518638,-0.14548564,0.055796407,0.036241714,0.058551043,0.19291991,0
-0.37477523,0.22230493,-0.2173211,0.16109785,-0.14985403,0.12627718,-0.13599546,-0.34813407,0.22927351,-0.19525824,0.121187545,-0.18568838,0.1569419,-0.12462507,-0.33803922,0.22162898,-0.17587617,0.16278881,-0.17891113,0.14476547,-0.14514029,0.053694963,0.03480256,0.06082747,0.19254833,0
-0.37881443,0.22195575,-0.21266463,0.15560246,-0.14665507,0.1250886,-0.13552658,-0.35326278,0.22731635,-0.19201325,0.11834592,-0.18101421,0.15493028,-0.122052036,-0.3478583,0.22665644,-0.17600419,0.16297211,-0.18431431,0.14431745,-0.14679047,0.053870343,0.03504129,0.061109133,0.19575825,0
-0.36618313,0.22010754,-0.21733506,0.16256347,-0.15306246,0.13001493,-0.13859627,-0.33795744,0.22818726,-0.19502476,0.12537956,-0.18839528,0.15854228,-0.12581873,-0.3385102,0.22331531,-0.18247658,0.1685386,-0.18328577,0.15122858,-0.15126318,0.055662975,0.03697178,0.06586593,0.20034543,0
-0.37464213,0.22176036,-0.21817297,0.16017537,-0.15667577,0.12918493,-0.14114049,-0.34374502,0.23217817,-0.1942367,0.12369437,-0.18614185,0.15861855,-0.12323913,-0.33374336,0.21310809,-0.17558792,0.16324915,-0.17377834,0.14588033,-0.14450333,0.055039074,0.035539027,0.060865365,0.19454291,0
-0.37269384,0.21798997,-0.21329756,0.15906782,-0.15323141,0.12804618,-0.13857313,-0.34382173,0.22737283,-0.1944572,0.1224579,-0.1858435,0.15693757,-0.12283275,-0.337394,0.21805498,-0.17802839,0.16650313,-0.17818296,0.146391,-0.14847457,0.054798197,0.035278898,0.060931228,0.19365811,0
-0.3683846,0.22154137,-0.21747461,0.16237943,-0.15507954,0.13081376,-0.14087449,-0.34067696,0.2294401,-0.19532152,0.12557621,-0.1892252,0.15966344,-0.12562603,-0.33256108,0.22011045,-0.17644055,0.16413885,-0.18014877,0.14788954,-0.14709795,0.05414864,0.035359863,0.06435451,0.19599232,0
-0.37249687,0.22700387,-0.2139144,0.156489,-0.14877501,0.12835068,-0.13897367,-0.3462144,0.22814104,-0.19239293,0.12085458,-0.1846843,0.16120106,-0.12562717,-0.34396055,0.22364016,-0.17498887,0.1555016,-0.18617582,0.14364077,-0.1446034,0.055016346,0.032613922,0.07069398,0.20229077,0
-0.3700211,0.21732993,-0.21572751,0.15724112,-0.14891915,0.12604429,-0.13668267,-0.34304765,0.22185394,-0.19256239,0.117931016,-0.1822388,0.15583883,-0.123416826,-0.33974823,0.22226906,-0.17749625,0.16245158,-0.18168366,0.14593299,-0.14722243,0.05266506,0.0324558,0.0658486,0.1949243,0
-0.37752637,0.22073446,-0.21582595,0.15976363,-0.1546936,0.12737148,-0.13954131,-0.34659582,0.23334455,-0.19200587,0.12262467,-0.1841353,0.15786403,-0.122868605,-0.3341394,0.21500273,-0.1758957,0.16273437,-0.17038724,0.14270712,-0.14231479,0.056274842,0.03834487,0.059889726,0.1971131,0
-0.37854284,0.22052833,-0.2166772,0.15945703,-0.15282047,0.12526661,-0.13689137,-0.34969258,0.234858,-0.19377704,0.12356917,-0.18274175,0.15597206,-0.120548405,-0.3385946,0.21797091,-0.18158552,0.1657398,-0.17246243,0.14136456,-0.14339733,0.05338476,0.03778452,0.06121575,0.19282919,0
-0.3802735,0.22285189,-0.21872391,0.15968464,-0.154367,0.12654817,-0.13683632,-0.35081655,0.23702939,-0.19412439,0.12305159,-0.18324347,0.1575883,-0.1222513,-0.33998606,0.22247264,-0.18303846,0.16838475,-0.17378113,0.14495564,-0.14705983,0.0535911,0.037889395,0.060580716,0.19468206,0
-0.37842518,0.22303885,-0.21536332,0.15919748,-0.14947088,0.1267139,-0.13644187,-0.35221374,0.22829713,-0.19552992,0.12011095,-0.18327525,0.15678152,-0.12502742,-0.34218422,0.22461982,-0.17449555,0.16370077,-0.17920977,0.14342934,-0.14529094,0.0528579,0.03354929,0.06253511,0.19550148,0
-0.3717633,0.22242132,-0.2173988,0.16173522,-0.15308373,0.12912133,-0.13890953,-0.34402788,0.23009789,-0.19538358,0.12394855,-0.18823624,0.15819784,-0.12563299,-0.3325586,0.21850458,-0.17384203,0.16194955,-0.17756584,0.14393258,-0.143529,0.054148693,0.0353289,0.0606774,0.19369927,0
-0.37673414,0.22436517,-0.21475865,0.15558925,-0.1476721,0.12713416,-0.1373234,-0.3508842,0.2274315,-0.19220813,0.11896031,-0.18224148,0.15854728,-0.12450194,-0.34057704,0.22481012,-0.174561,0.1592113,-0.18400942,0.1437619,-0.14522445,0.053869963,0.032974925,0.061514072,0.19619668,0
-0.37349555,0.22226588,-0.21764079,0.16191849,-0.15209068,0.12789042,-0.13794138,-0.34488857,0.2292204,-0.19666804,0.123231344,-0.18715319,0.15685096,-0.12559074,-0.33831584,0.220921,-0.17788105,0.16531771,-0.18012318,0.14472874,-0.14645812,0.05334865,0.034596678,0.06373923,0.19211602,0
-0.37240624,0.22100148,-0.21628709,0.16275713,-0.1540794,0.12992245,-0.13978666,-0.34371102,0.22809176,-0.1949381,0.12326548,-0.18859869,0.15871304,-0.12640563,-0.33287114,0.21491534,-0.17260134,0.1599699,-0.1765147,0.14354882,-0.14347988,0.051699042,0.032992203,0.06359328,0.19031632,0
-0.37848938,0.21941246,-0.21494554,0.15811008,-0.15396346,0.12666212,-0.1375001,-0.34839422,0.22996372,-0.19474606,0.121860825,-0.18293422,0.15438986,-0.121648,-0.33242765,0.21531405,-0.17509492,0.16499965,-0.17516544,0.14527121,-0.14525929,0.05261321,0.033015903,0.05643592,0.18426141,0
-0.37498176,0.22484988,-0.2195673,0.16361184,-0.15633996,0.13084027,-0.14079085,-0.3443048,0.23421687,-0.19901563,0.12691832,-0.18943544,0.158408,-0.12689756,-0.33318567,0.2176419,-0.17733136,0.16486925,-0.17780331,0.1463133,-0.1459924,0.055196974,0.03554124,0.058388956,0.19256985,0
-0.37452766,0.21918373,-0.2164959,0.16089816,-0.15543535,0.12727761,-0.13901834,-0.34409493,0.23049182,-0.19467546,0.12374533,-0.18518913,0.15638676,-0.122502305,-0.33234385,0.21388121,-0.17703417,0.16333593,-0.17554843,0.14633931,-0.14538062,0.055277057,0.035689954,0.057378516,0.19420037,0
-0.37398267,0.2199192,-0.21636513,0.15796141,-0.15456235,0.1282993,-0.13902953,-0.34739226,0.2291315,-0.19558595,0.122459374,-0.18516119,0.15603691,-0.12095839,-0.33328766,0.21586563,-0.17610833,0.16325064,-0.17590046,0.14366557,-0.14571783,0.05535046,0.037044685,0.055972673,0.19164148,0
-0.3839482,0.22221002,-0.21692432,0.15987526,-0.15349858,0.12624002,-0.13684578,-0.35340893,0.23621996,-0.19378242,0.124320604,-0.1830181,0.15608542,-0.122622944,-0.34277788,0.21758962,-0.17796704,0.16442604,-0.1704435,0.13945267,-0.14167306,0.050209697,0.035540733,0.06314446,0.19020978,0
-0.37791184,0.21739042,-0.21348561,0.15728554,-0.15111887,0.123433635,-0.13539796,-0.3479569,0.23117892,-0.19128737,0.121399485,-0.17972617,0.15411812,-0.11916932,-0.33859703,0.2190761,-0.18343176,0.16938144,-0.17533006,0.14819789,-0.14726466,0.05390333,0.036201563,0.057436317,0.18902525,0
-0.37706375,0.2228896,-0.21631792,0.16006613,-0.15569183,0.12747031,-0.13946009,-0.345909,0.2335616,-0.19472764,0.12419721,-0.1859291,0.15732813,-0.12261885,-0.33300734,0.21932955,-0.17669503,0.16627643,-0.17498788,0.14722888,-0.14438474,0.056247856,0.03607441,0.05617907,0.19096541,0
-0.37174618,0.21811143,-0.2163472,0.16059129,-0.15428975,0.12738258,-0.13778387,-0.34304732,0.22746514,-0.19597471,0.12358541,-0.18565817,0.15557608,-0.12305388,-0.3317906,0.21548025,-0.17646559,0.16316767,-0.1779892,0.1452351,-0.14577878,0.052939635,0.03329527,0.06081023,0.18759903,0
-0.36737922,0.22002627,-0.21603297,0.16282494,-0.15417093,0.13050982,-0.14001554,-0.33941695,0.22769298,-0.19518642,0.12404566,-0.18841226,0.15841007,-0.12537575,-0.33401462,0.21665254,-0.17600846,0.16152115,-0.1797455,0.14560215,-0.14683062,0.05407233,0.035341058,0.06603468,0.19799504,0
-0.3761042,0.2221556,-0.21713996,0.15785286,-0.14868677,0.1261116,-0.1366968,-0.34855568,0.22828509,-0.19441254,0.121131964,-0.18536006,0.1568674,-0.124094725,-0.3390382,0.22663133,-0.18065491,0.16614911,-0.183195,0.14619257,-0.14707679,0.0553479,0.036569197,0.056108043,0.1920354,0
-0.3748066,0.22082956,-0.2156928,0.1598939,-0.15542188,0.1282731,-0.1388117,-0.34401637,0.23084742,-0.19431345,0.123619236,-0.18595275,0.15734503,-0.122688666,-0.3331028,0.2143629,-0.17265448,0.16278264,-0.17272191,0.14461645,-0.1425038,0.054290593,0.033868846,0.059591725,0.19058365,0
-0.37782282,0.21943998,-0.214354,0.15736821,-0.15230796,0.12511702,-0.13671283,-0.34805554,0.23268798,-0.19169311,0.12225395,-0.18136466,0.15567622,-0.12080915,-0.3372954,0.21803062,-0.17951532,0.16760172,-0.17311972,0.14656645,-0.14535779,0.05435273,0.036331583,0.05879108,0.1912446,0
-0.37127817,0.22016944,-0.21620971,0.1609783,-0.14961241,0.1272372,-0.13691369,-0.34604147,0.22751358,-0.19531167,0.122085415,-0.18672013,0.15801525,-0.12455205,-0.3396616,0.2204011,-0.17792344,0.16216794,-0.17958923,0.14536916,-0.14626977,0.052775394,0.03443374,0.06286003,0.1937095,0
-0.37746423,0.21783343,-0.21442954,0.1574832,-0.15277264,0.12544554,-0.13755612,-0.34769654,0.23036234,-0.19253771,0.120844774,-0.18204446,0.15698646,-0.120805345,-0.34307158,0.2160806,-0.17793794,0.16442531,-0.17129968,0.14366306,-0.14523569,0.05527376,0.036804836,0.06345426,0.1949569,0
-0.3726475,0.21726635,-0.21437424,0.15902054,-0.15328266,0.12672602,-0.1374311,-0.34432656,0.22770487,-0.19265303,0.121911414,-0.18536821,0.15724531,-0.122280456,-0.33494246,0.21401167,-0.17476636,0.16331169,-0.17308642,0.14531696,-0.14292261,0.053282548,0.033625167,0.061970614,0.18830049,0
-0.3771853,0.23191342,-0.21777026,0.1561286,-0.15018001,0.12724161,-0.13847362,-0.3494017,0.23265412,-0.19315225,0.12152248,-0.18358822,0.15867853,-0.12411872,-0.33895478,0.22776267,-0.17838202,0.15819094,-0.18964885,0.14436667,-0.14508232,0.056783225,0.03541186,0.06084659,0.19844261,0
-0.378626,0.22090714,-0.21467967,0.15856008,-0.1535902,0.1267469,-0.13869958,-0.34737474,0.23429962,-0.19321367,0.12363843,-0.18404779,0.158041,-0.12206572,-0.33949324,0.21926276,-0.18004209,0.1682633,-0.1738168,0.1454269,-0.14526612,0.055958908,0.038484994,0.05910836,0.19570222,0
-0.37074122,0.22104949,-0.21749043,0.16191193,-0.15629736,0.12929037,-0.1399074,-0.3397534,0.23008448,-0.19545276,0.12388074,-0.18741632,0.15864459,-0.124213114,-0.3314724,0.21496777,-0.17536055,0.16341126,-0.17603813,0.14630106,-0.14607412,0.05397572,0.03450102,0.061221406,0.19266084,0
-0.37947327,0.22256678,-0.2172571,0.15974498,-0.15405992,0.12656567,-0.13782443,-0.35003173,0.23766948,-0.19455373,0.124271385,-0.18366113,0.1575875,-0.121167935,-0.3348821,0.21881492,-0.17974816,0.1670129,-0.17364052,0.14372818,-0.14479041,0.053873144,0.03683829,0.05692251,0.19236374,0
-0.3745075,0.22019558,-0.2155817,0.15880384,-0.15527344,0.12699807,-0.1394503,-0.34321097,0.2312283,-0.1930425,0.12315061,-0.1842129,0.15630761,-0.122419484,-0.33539924,0.217141,-0.17730388,0.16588287,-0.1758782,0.1477164,-0.14535856,0.054060005,0.034694206,0.061856434,0.19193834,0
-0.37516966,0.22112907,-0.21706863,0.16197926,-0.1535831,0.12872337,-0.1392537,-0.34729663,0.22921152,-0.19720805,0.1243146,-0.18756017,0.1580134,-0.12579435,-0.33351415,0.21786667,-0.17433082,0.16267712,-0.17743449,0.14327303,-0.14418906,0.05369073,0.034732964,0.057415932,0.18950877,0
-0.3685302,0.21592464,-0.21480352,0.1593071,-0.15266877,0.12660134,-0.13692355,-0.34050003,0.22512065,-0.193413,0.121226914,-0.1846324,0.15455973,-0.12138377,-0.33215532,0.21472703,-0.17584391,0.16285704,-0.17583811,0.14505689,-0.14481929,0.05293696,0.033888083,0.060991995,0.18941814,0
-0.37513116,0.21977174,-0.21458942,0.15735386,-0.1522907,0.1273579,-0.13736078,-0.3445052,0.22985874,-0.19107398,0.121322624,-0.18381546,0.15606323,-0.121944666,-0.3380724,0.21729885,-0.17657089,0.16603395,-0.17540629,0.14732799,-0.14617005,0.054006763,0.03573076,0.06074667,0.19098234,0
-0.3825825,0.22277956,-0.22090471,0.16045098,-0.15355879,0.12425028,-0.13609248,-0.35320896,0.23886932,-0.19655374,0.12500565,-0.18270245,0.1571069,-0.12207642,-0.33899885,0.22223796,-0.18542846,0.16884065,-0.17304192,0.14358024,-0.14435738,0.053167358,0.03736222,0.058035314,0.18743688,0
-0.37593362,0.22707282,-0.21605611,0.15521497,-0.14906892,0.12975806,-0.13862717,-0.35152757,0.22865435,-0.1912917,0.120677985,-0.18363653,0.15996948,-0.12507781,-0.3374655,0.22196619,-0.17075998,0.15338458,-0.1835344,0.14193556,-0.14141494,0.053455327,0.03163622,0.06462642,0.19599408,0
-0.37115973,0.2213511,-0.21672367,0.16098829,-0.15545973,0.1295639,-0.13972047,-0.34248286,0.23019329,-0.19545956,0.12460572,-0.18836872,0.15884227,-0.12458044,-0.33453044,0.2169686,-0.17648643,0.16384673,-0.17629667,0.14593072,-0.14586118,0.054554906,0.035479162,0.06272538,0.19495967,0
-0.37345353,0.2189457,-0.21630561,0.16032705,-0.15484804,0.12787983,-0.13855207,-0.34250322,0.22991651,-0.19453345,0.12376764,-0.18541668,0.15701926,-0.12357456,-0.3347255,0.21388845,-0.17374095,0.16313928,-0.17301942,0.14490995,-0.14336869,0.053705867,0.032846745,0.0630406,0.19118378,0
-0.3808527,0.22474018,-0.22003618,0.16206725,-0.15669319,0.12803099,-0.14039743,-0.34945846,0.23859246,-0.1968904,0.12635309,-0.18626583,0.16028738,-0.1250846,-0.3368986,0.21808885,-0.18012032,0.1650367,-0.17133096,0.14261228,-0.14343753,0.052918248,0.036100607,0.061644994,0.19158289,0
-0.37858257,0.21954675,-0.21508937,0.1592356,-0.15887031,0.12631008,-0.1394906,-0.34498996,0.23667993,-0.19469003,0.12235845,-0.18399824,0.15789935,-0.119438685,-0.32215938,0.21650884,-0.17608432,0.15990081,-0.17146842,0.13758391,-0.1398305,0.048821915,0.038048822,0.06582564,0.18917766,0
-0.3786016,0.22105129,-0.21558347,0.15721796,-0.15318176,0.12554634,-0.13671124,-0.34892064,0.23283395,-0.19313298,0.121965714,-0.18232976,0.15478188,-0.11985176,-0.3357887,0.2200693,-0.17907675,0.16839436,-0.17623146,0.14851126,-0.1459857,0.054911625,0.035263713,0.05473897,0.1872361,0
-0.37550712,0.22449416,-0.22058181,0.16094421,-0.1510052,0.12918341,-0.13966803,-0.34811848,0.23026553,-0.19718672,0.12266501,-0.18701583,0.15914792,-0.12637265,-0.33940578,0.22132884,-0.1763296,0.15996638,-0.17908168,0.14211196,-0.1444625,0.054635417,0.03425603,0.061848313,0.19610718,0
-0.3717454,0.22209847,-0.21792799,0.16353378,-0.15513214,0.12927245,-0.13980743,-0.3435142,0.23116092,-0.19696754,0.12567516,-0.18913351,0.15895677,-0.12488169,-0.33394292,0.2149289,-0.17516103,0.1617261,-0.1749631,0.14465235,-0.14450032,0.05295346,0.034565818,0.062411457,0.19167703,0
-0.3856073,0.22392648,-0.21721666,0.1575698,-0.15719076,0.12671421,-0.1374055,-0.351938,0.24029516,-0.19443896,0.12409785,-0.18343633,0.1562354,-0.11981211,-0.32990706,0.22121646,-0.17836198,0.16687477,-0.17315729,0.13866422,-0.13903597,0.052700937,0.041330192,0.0565179,0.18989816,0
-0.36919105,0.21810791,-0.21467906,0.15880765,-0.16012484,0.1270642,-0.14222838,-0.3320627,0.2381333,-0.19588272,0.1231884,-0.18673818,0.16021088,-0.11511342,-0.30745587,0.22290035,-0.1831435,0.16650006,-0.18378794,0.14286408,-0.14652216,0.04912058,0.04101922,0.06421889,0.18560967,0
-0.37590235,0.22152309,-0.21759148,0.15894444,-0.1492531,0.12618414,-0.1356252,-0.3491273,0.22691166,-0.19498909,0.11937974,-0.18512875,0.15606993,-0.12322101,-0.34104446,0.22241174,-0.17632145,0.16172014,-0.17878966,0.14155558,-0.14525872,0.052673228,0.03356972,0.060756505,0.19053704,0
-0.37464264,0.22249462,-0.21780266,0.16085649,-0.15469353,0.1280325,-0.13896874,-0.3425654,0.23363595,-0.19394915,0.12342056,-0.18556628,0.15936369,-0.12379828,-0.33683893,0.21888761,-0.18085857,0.16797483,-0.17541195,0.14790305,-0.14689618,0.055872094,0.037947793,0.059209734,0.19470298,0
